artist_id,artist_name,genres,artist_popularity,artist_followers,artist_profile,image,lg_image,md_image,sm_image
4QhNuXEoj6lPaj4KH8BVDr,Matthias Luka,[],0,10,https://open.spotify.com/artist/4QhNuXEoj6lPaj4KH8BVDr,https://i.scdn.co/image/ab6761610000e5eb71dcd0d5482b695e3227a18c,"(640, 640)","(320, 320)","(160, 160)"
6ikUaio9cyA7emXcX49hZP,Skypierr,['traprun'],29,11972,https://open.spotify.com/artist/6ikUaio9cyA7emXcX49hZP,https://i.scdn.co/image/ab6761610000e5eb1d9d5fcaef3fb219c8bb4dcd,"(640, 640)","(320, 320)","(160, 160)"
5kxQ9FOYmLn8hmb80OT0Bi,Stalker,[],13,12,https://open.spotify.com/artist/5kxQ9FOYmLn8hmb80OT0Bi,,,,
5vLM0jSwj4TMVhnWuocoaD,EMMA WAHLIN,['japanese dance pop'],32,11239,https://open.spotify.com/artist/5vLM0jSwj4TMVhnWuocoaD,https://i.scdn.co/image/ab6761610000e5ebe31979dbb3b223493eeea677,"(640, 640)","(320, 320)","(160, 160)"
0YZ7EdHqytLvbxZuyMIoPz,Esquire,[],11,74,https://open.spotify.com/artist/0YZ7EdHqytLvbxZuyMIoPz,https://i.scdn.co/image/ab67616d0000b273b99a6b5417159f084f1702d2,"(640, 640)","(300, 300)","(64, 64)"
5PoQk68p1ihQ5kOLeO2ghq,Povo Guajajara,[],3,28,https://open.spotify.com/artist/5PoQk68p1ihQ5kOLeO2ghq,,,,
4MYYUHbmyvDdWXAH3rTugs,Vela,[],26,1646,https://open.spotify.com/artist/4MYYUHbmyvDdWXAH3rTugs,https://i.scdn.co/image/ab6761610000e5eb196d375b3affdc8af3aff4b9,"(640, 640)","(320, 320)","(160, 160)"
0kJMPTXq7h3ztpDukSx5iD,Pras,['new jersey rap'],58,26239,https://open.spotify.com/artist/0kJMPTXq7h3ztpDukSx5iD,https://i.scdn.co/image/ab6761610000e5ebb7c04e289a76164682742935,"(640, 640)","(320, 320)","(160, 160)"
6gov81wiv9TwT8Kz4d53nc,Blackbusters,[],1,372,https://open.spotify.com/artist/6gov81wiv9TwT8Kz4d53nc,https://i.scdn.co/image/ab67616d0000b2735d9805b1daada0faca685735,"(640, 640)","(300, 300)","(64, 64)"
0x5R8UZQZ1IxOiughv30S5,Will Rashaun,[],0,1,https://open.spotify.com/artist/0x5R8UZQZ1IxOiughv30S5,,,,
64RpspUzL6BOUNEs07IuPr,Robert James,[],16,1455,https://open.spotify.com/artist/64RpspUzL6BOUNEs07IuPr,https://i.scdn.co/image/ab67616d0000b2739f1b0b3bfc02e8d8685d0a08,"(640, 640)","(300, 300)","(64, 64)"
5adKMaYrGOMyOfnbiLPuHg,Jonna Fraser,"['dutch hip hop', 'dutch rap pop']",59,252848,https://open.spotify.com/artist/5adKMaYrGOMyOfnbiLPuHg,https://i.scdn.co/image/ab6761610000e5eb295ba3cfd6522cc8af3da158,"(640, 640)","(320, 320)","(160, 160)"
2OpQhxY3dR9rvmR4KsTzGD,Dmitri Vegas,[],0,179,https://open.spotify.com/artist/2OpQhxY3dR9rvmR4KsTzGD,,,,
2tAbkZSNg8OdcUVzSOrYRW,Andy Jarvis,[],20,3319,https://open.spotify.com/artist/2tAbkZSNg8OdcUVzSOrYRW,https://i.scdn.co/image/ab6761610000e5ebda7783cc45b218bf647d03c8,"(640, 640)","(320, 320)","(160, 160)"
3CqhcjzXsfxtUXOmDnSJ5a,Captives,['tassie indie'],6,2031,https://open.spotify.com/artist/3CqhcjzXsfxtUXOmDnSJ5a,https://i.scdn.co/image/ab6761610000e5eb44029434f52df93438819037,"(640, 640)","(320, 320)","(160, 160)"
2aaLAng2L2aWD2FClzwiep,Dream Theater,"['metal', 'progressive metal']",57,1550238,https://open.spotify.com/artist/2aaLAng2L2aWD2FClzwiep,https://i.scdn.co/image/ab6761610000e5eba8d44361845e5149ed163457,"(640, 640)","(320, 320)","(160, 160)"
03B64rAQB4s7ewgX3wWYty,Dateless,['bass house'],24,7570,https://open.spotify.com/artist/03B64rAQB4s7ewgX3wWYty,https://i.scdn.co/image/ab6761610000e5eb8611ec0b3623c78af5c8d5e1,"(640, 640)","(320, 320)","(160, 160)"
0SdiiPkr02EUdekHZJkt58,Hanson,['boy band'],53,493258,https://open.spotify.com/artist/0SdiiPkr02EUdekHZJkt58,https://i.scdn.co/image/ab6761610000e5eb7adb5e83e12654f2c5358aa4,"(640, 640)","(320, 320)","(160, 160)"
3S5OKk4WCtDcapcohhMhtC,Erkki.R,[],6,2261,https://open.spotify.com/artist/3S5OKk4WCtDcapcohhMhtC,https://i.scdn.co/image/ab6761610000e5eb76cb60426835a2bcede4757d,"(640, 640)","(320, 320)","(160, 160)"
7b1FMiWXZwOBsxi0uWw6wH,Elle Vee,[],41,11495,https://open.spotify.com/artist/7b1FMiWXZwOBsxi0uWw6wH,https://i.scdn.co/image/ab6761610000e5ebc8771632bd2e08414f3dcda1,"(640, 640)","(320, 320)","(160, 160)"
6qWpPgfKJehZmeJMIeicqW,Monica,[],36,1368,https://open.spotify.com/artist/6qWpPgfKJehZmeJMIeicqW,https://i.scdn.co/image/ab67616d0000b273b5bc7c79080386a347e8c1dc,"(640, 640)","(300, 300)","(64, 64)"
6sySA8woslhzwGKTiSxHmS,ELS,[],10,603,https://open.spotify.com/artist/6sySA8woslhzwGKTiSxHmS,https://i.scdn.co/image/ab6761610000e5eb9443a5314626c38b5fc11b1b,"(640, 640)","(320, 320)","(160, 160)"
1tClPu7uXdaZEQ32vihyJ1,Chucho Rivas,['mexican pop'],48,86796,https://open.spotify.com/artist/1tClPu7uXdaZEQ32vihyJ1,https://i.scdn.co/image/ab6761610000e5eb7c0e1844b9dc2d2c23f56213,"(640, 640)","(320, 320)","(160, 160)"
43NRjpCGCIj6GkhnAMdC60,Joni Fatora,[],39,7747,https://open.spotify.com/artist/43NRjpCGCIj6GkhnAMdC60,https://i.scdn.co/image/ab6761610000e5eb9e88a23b77b5894a6ad76552,"(640, 640)","(320, 320)","(160, 160)"
7AQzXO3NPNQsI7oNu5rC3r,Marcy Playground,"['alternative metal', 'alternative rock', 'grunge', 'pop rock', 'post-grunge']",51,423789,https://open.spotify.com/artist/7AQzXO3NPNQsI7oNu5rC3r,https://i.scdn.co/image/ab6761610000e5ebc12f77e7db22099b40c86f74,"(640, 640)","(320, 320)","(160, 160)"
23taCpe3095dE91HIeUAfB,Mr. Capo Los Presents…,[],0,796,https://open.spotify.com/artist/23taCpe3095dE91HIeUAfB,,,,
5CG9X521RDFWCuAhlo6QoR,Fela Kuti,"['afrobeat', 'afropop', 'world']",45,559185,https://open.spotify.com/artist/5CG9X521RDFWCuAhlo6QoR,https://i.scdn.co/image/ab6761610000e5ebe8670e361382ef18bbe5b93d,"(640, 640)","(320, 320)","(160, 160)"
5SE2sfwTpxL2vXRdG6H5PM,Cerrone,"['hi-nrg', 'italo disco', 'vintage french electronic']",45,88648,https://open.spotify.com/artist/5SE2sfwTpxL2vXRdG6H5PM,https://i.scdn.co/image/ab6761610000e5eb4bfd1d1fe4b4da282d823861,"(640, 640)","(320, 320)","(160, 160)"
1P5kWHAMCjtV6SzDTq1ijy,The Free Nationals United Fellowship Choir,[],25,1994,https://open.spotify.com/artist/1P5kWHAMCjtV6SzDTq1ijy,,,,
3ujeoTpC6sKIM7shiRb2ic,Stinzo Bucks,[],4,34,https://open.spotify.com/artist/3ujeoTpC6sKIM7shiRb2ic,https://i.scdn.co/image/ab67616d0000b27393ff617f7489df0bd16b6fdb,"(640, 640)","(300, 300)","(64, 64)"
6S0GHTqz5sxK5f9HtLXn9q,Garbage,"['alternative rock', 'dance rock', 'electronic rock', 'permanent wave']",55,1190254,https://open.spotify.com/artist/6S0GHTqz5sxK5f9HtLXn9q,https://i.scdn.co/image/ab6761610000e5eb3bb09eeb97b323472241d512,"(640, 640)","(320, 320)","(160, 160)"
3ZotbHeyVQKxQCPDJuQ4SU,Q-Tip,"['east coast hip hop', 'queens hip hop']",56,593462,https://open.spotify.com/artist/3ZotbHeyVQKxQCPDJuQ4SU,https://i.scdn.co/image/de7804e485499fb93165fb84bb6d655232c561e2,"(1024, 812)","(807, 640)","(252, 200)"
6YJMdYVDPpAzEztkd9ybrL,Fiya,[],27,4702,https://open.spotify.com/artist/6YJMdYVDPpAzEztkd9ybrL,https://i.scdn.co/image/ab6761610000e5ebe7abe397cb6a0d9844e823fd,"(640, 640)","(320, 320)","(160, 160)"
0H4lEdOgBhMO4iLjh5eWRp,Falco Van Den Aker,[],3,485,https://open.spotify.com/artist/0H4lEdOgBhMO4iLjh5eWRp,,,,
2q5QIs6iibW6xyHZZRSeh2,Hyper Fenton,"['christian hip hop', 'christian pop', 'christian trap']",38,35262,https://open.spotify.com/artist/2q5QIs6iibW6xyHZZRSeh2,https://i.scdn.co/image/ab6761610000e5eb292c14078e7b92b478561f56,"(640, 640)","(320, 320)","(160, 160)"
4GLJPBj5Cdr9AgLKvLWM4n,Dragonette,"['canadian electropop', 'canadian pop', 'dance rock', 'electropop', 'metropopolis', 'neo-synthpop']",51,98346,https://open.spotify.com/artist/4GLJPBj5Cdr9AgLKvLWM4n,https://i.scdn.co/image/ab6761610000e5eb97102d2c8c13443f6fbc6a16,"(640, 640)","(320, 320)","(160, 160)"
2Rf13iETx8NVJLIc5N6Ub4,Sick Jacken,['chicano rap'],39,51549,https://open.spotify.com/artist/2Rf13iETx8NVJLIc5N6Ub4,https://i.scdn.co/image/ab6761610000e5eb6daf2b29c06a91ff0e89943a,"(640, 640)","(320, 320)","(160, 160)"
1gWjcmBsveEYMxOZ0VRi32,Koffee,"['dancehall', 'dancehall queen', 'jamaican dancehall', 'modern reggae']",53,716280,https://open.spotify.com/artist/1gWjcmBsveEYMxOZ0VRi32,https://i.scdn.co/image/ab6761610000e5ebcd0a7077824ca67fe4ce2850,"(640, 640)","(320, 320)","(160, 160)"
3KzG5igpQutKCAWw089frS,Chris Odd,[],10,4856,https://open.spotify.com/artist/3KzG5igpQutKCAWw089frS,https://i.scdn.co/image/ab6761610000e5ebc382e82d25dfcd7babfcbcef,"(640, 640)","(320, 320)","(160, 160)"
3PAwspMN27PDm81WwXDsMf,Reykon,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",55,3250715,https://open.spotify.com/artist/3PAwspMN27PDm81WwXDsMf,https://i.scdn.co/image/ab6761610000e5ebcac115c9e8a79a7fda76f0d6,"(640, 640)","(320, 320)","(160, 160)"
6pohviZSNRueSX7uNu63ZX,Moodymann,"['deep house', 'detroit house', 'detroit techno', 'electronica']",39,162076,https://open.spotify.com/artist/6pohviZSNRueSX7uNu63ZX,https://i.scdn.co/image/849e40b627748ad8daeb95c18e227fc605d1c9fb,"(640, 640)","(200, 200)","(64, 64)"
4IndUOBCZYZg61557iq2A9,Maldy,"['reggaeton', 'reggaeton flow', 'urbano latino']",59,120709,https://open.spotify.com/artist/4IndUOBCZYZg61557iq2A9,https://i.scdn.co/image/ab6761610000e5ebd05d7c1ba262b2127aacca91,"(640, 640)","(320, 320)","(160, 160)"
1flYnVP7znbiEcL0ELwwTt,JETFIRE,"['belgian edm', 'dutch house', 'electro house', 'melbourne bounce', 'progressive electro house', 'sky room']",34,60401,https://open.spotify.com/artist/1flYnVP7znbiEcL0ELwwTt,https://i.scdn.co/image/ab6761610000e5eb7fd69b625563811896e2e55e,"(640, 640)","(320, 320)","(160, 160)"
2zzpznMuhKlKlqh1ma7Sms,Dakota,[],57,12823,https://open.spotify.com/artist/2zzpznMuhKlKlqh1ma7Sms,https://i.scdn.co/image/ab6761610000e5ebbccc3a79437603eeafa1c94c,"(640, 640)","(320, 320)","(160, 160)"
6AEtbUZpqqqGtkOwRZxSRc,Dust of Apollon,[],19,1496,https://open.spotify.com/artist/6AEtbUZpqqqGtkOwRZxSRc,https://i.scdn.co/image/ab6761610000e5eb4899582d2ba6c012b753e6cb,"(640, 640)","(320, 320)","(160, 160)"
3yE4oCJfPbSoz27xOn4n9o,Miss B,[],4,210,https://open.spotify.com/artist/3yE4oCJfPbSoz27xOn4n9o,https://i.scdn.co/image/ab67616d0000b273674086d3a0543999c434a4d1,"(640, 640)","(300, 300)","(64, 64)"
5ob49OGyliiUTPl75MWrg3,Wave Chapelle,"['deep underground hip hop', 'milwaukee hip hop']",27,3651,https://open.spotify.com/artist/5ob49OGyliiUTPl75MWrg3,https://i.scdn.co/image/ab6761610000e5eb52c096babd4693cff78033fb,"(640, 640)","(320, 320)","(160, 160)"
7DEgTSmYQW85xLDmjUBtZO,Neighbor Susan,[],12,2660,https://open.spotify.com/artist/7DEgTSmYQW85xLDmjUBtZO,https://i.scdn.co/image/ab6761610000e5eb37289cfbb152f99bbc1c8c9e,"(640, 640)","(320, 320)","(160, 160)"
40fhusTxvAWqq7xKB2rlgf,Ghetto Phénomène,"['french hip hop', 'pop urbaine', 'rap marseille']",41,220019,https://open.spotify.com/artist/40fhusTxvAWqq7xKB2rlgf,https://i.scdn.co/image/ab6761610000e5ebe5af7d91a39d3b5b84b09571,"(640, 640)","(320, 320)","(160, 160)"
7GUayRAp1ClL94DXIwMmD4,Mystro,[],26,5716,https://open.spotify.com/artist/7GUayRAp1ClL94DXIwMmD4,https://i.scdn.co/image/ab6761610000e5eb2e77dde451a86ff6eba3b7b2,"(640, 640)","(320, 320)","(160, 160)"
3JXpwnHbLvXxY99EuXqFPX,Poo Bear,['pop r&b'],58,53256,https://open.spotify.com/artist/3JXpwnHbLvXxY99EuXqFPX,https://i.scdn.co/image/ab6761610000e5eba6e357c9453766329810229c,"(640, 640)","(320, 320)","(160, 160)"
5SMVzTJyKFJ7TUb46DglcH,Parliament,"['afrofuturism', 'classic soul', 'funk', 'funk rock', 'p funk', 'soul']",47,785481,https://open.spotify.com/artist/5SMVzTJyKFJ7TUb46DglcH,https://i.scdn.co/image/1446b47a02ccfced95fd29a0c389b877968ed878,"(672, 1000)","(430, 640)","(134, 199)"
3437T8Cg8deVQlE9sKFb3z,CASP:R,['swedish tropical house'],20,2977,https://open.spotify.com/artist/3437T8Cg8deVQlE9sKFb3z,https://i.scdn.co/image/ab6761610000e5eb404ab0a15eabd0819e129037,"(640, 640)","(320, 320)","(160, 160)"
1MPHxC0IFc9NFIqTSksCuj,KAJ,"['chill house', 'tropical house']",39,1368,https://open.spotify.com/artist/1MPHxC0IFc9NFIqTSksCuj,https://i.scdn.co/image/ab6761610000e5eb74928a4d860fd4b0cfa6f610,"(640, 640)","(320, 320)","(160, 160)"
0e68cnJyUTJu1nEuxxMSLm,Tati Zaqui,['funk carioca'],41,1075120,https://open.spotify.com/artist/0e68cnJyUTJu1nEuxxMSLm,https://i.scdn.co/image/ab6761610000e5ebb9d1b7802679adce5fcd41f2,"(640, 640)","(320, 320)","(160, 160)"
5GQgxUq4MOuXXV99WrRuev,Young Bleed,"['baton rouge rap', 'dirty south rap']",39,156560,https://open.spotify.com/artist/5GQgxUq4MOuXXV99WrRuev,https://i.scdn.co/image/ab6761610000e5eb3ab5bc4fba9f8be0e4cc503e,"(640, 640)","(320, 320)","(160, 160)"
6jV25rzTKQ2zMgrqHha1V5,CHANYEOL,['k-pop'],54,1824828,https://open.spotify.com/artist/6jV25rzTKQ2zMgrqHha1V5,https://i.scdn.co/image/ab6761610000e5eb8e63d03f37efe1acd2feddae,"(640, 640)","(320, 320)","(160, 160)"
1KBsm76gkXpFlbF5WZSh5C,Gianni Bini,[],19,1289,https://open.spotify.com/artist/1KBsm76gkXpFlbF5WZSh5C,https://i.scdn.co/image/ab6761610000e5eb000dee0ad146f82213e9ef37,"(640, 640)","(320, 320)","(160, 160)"
5CzmiHwh89ajkx7pFfUQTr,Skydrops,[],9,873,https://open.spotify.com/artist/5CzmiHwh89ajkx7pFfUQTr,https://i.scdn.co/image/ab6761610000e5ebc62dadb6504302923ba7d5d2,"(640, 640)","(320, 320)","(160, 160)"
77YbJ4a9IlKX18ck6qoot1,Meg & Dia,"['candy pop', 'pixie']",40,103554,https://open.spotify.com/artist/77YbJ4a9IlKX18ck6qoot1,https://i.scdn.co/image/ab6761610000e5eb5b9f9fe082e1d0394c2770cd,"(640, 640)","(320, 320)","(160, 160)"
1LnBqMojv6Dv6DoPWTDSZ7,Saco,['tropical house'],53,14781,https://open.spotify.com/artist/1LnBqMojv6Dv6DoPWTDSZ7,https://i.scdn.co/image/ab6761610000e5ebacf9a95c49ae3824b25a14f9,"(640, 640)","(320, 320)","(160, 160)"
5f35I1i4jdA8FyuSNYCOxp,Kausion,"['g funk', 'west coast rap']",27,22482,https://open.spotify.com/artist/5f35I1i4jdA8FyuSNYCOxp,https://i.scdn.co/image/ab67616d0000b273728eae89427c8bdc50780c92,"(640, 640)","(300, 300)","(64, 64)"
43yekIowVCHkR6TGGg9gSp,Jan-Rapowanie,['polish hip hop'],55,469264,https://open.spotify.com/artist/43yekIowVCHkR6TGGg9gSp,https://i.scdn.co/image/ab6761610000e5ebbd5e6ef114413625c7461cdd,"(640, 640)","(320, 320)","(160, 160)"
04LIHk1SobiQwt2tlupoAV,Leo Sayer,"['mellow gold', 'soft rock']",53,542606,https://open.spotify.com/artist/04LIHk1SobiQwt2tlupoAV,https://i.scdn.co/image/ab6761610000e5ebefe4bdbd3d0222742ef14692,"(640, 640)","(320, 320)","(160, 160)"
5JBif5ahOKFFVuEpHhrp8Y,Jane Child,['new wave pop'],32,14032,https://open.spotify.com/artist/5JBif5ahOKFFVuEpHhrp8Y,https://i.scdn.co/image/ac1876076c2ce38874d52635c642100ae208c188,"(1233, 1000)","(789, 640)","(247, 200)"
2t1vHqFELDwweQWM6JYxHG,Kelvin Jones,['uk pop'],49,53805,https://open.spotify.com/artist/2t1vHqFELDwweQWM6JYxHG,https://i.scdn.co/image/ab6761610000e5ebe4d63bac6fdf104dd06f2fda,"(640, 640)","(320, 320)","(160, 160)"
7fDLDq2weBagiAFD2j17Al,Sadat X,"['bronx hip hop', 'east coast hip hop']",39,63728,https://open.spotify.com/artist/7fDLDq2weBagiAFD2j17Al,https://i.scdn.co/image/66821dfba921df49fcc428ba96a1f15866b38e39,"(675, 1000)","(432, 640)","(135, 200)"
2YP02JRa1JLejrg3XTssJS,The Five Satins,"['doo-wop', 'rock-and-roll']",38,67352,https://open.spotify.com/artist/2YP02JRa1JLejrg3XTssJS,https://i.scdn.co/image/ab67616d0000b2739e8ad4f8a33d8a0968769165,"(640, 640)","(300, 300)","(64, 64)"
2rJ1AerBug0HNEj8gIHazF,Stereo Jane,[],26,20701,https://open.spotify.com/artist/2rJ1AerBug0HNEj8gIHazF,https://i.scdn.co/image/ab6761610000e5eb03f71c54c4a7fe9df7a393cd,"(640, 640)","(320, 320)","(160, 160)"
6YaRdTFt4IR7XJTi81HEcj,Fabio Vela,[],24,4342,https://open.spotify.com/artist/6YaRdTFt4IR7XJTi81HEcj,https://i.scdn.co/image/ab6761610000e5eb48c15a8689ae1170bc979927,"(640, 640)","(320, 320)","(160, 160)"
4hFhXSqtV8na0TmOormF1w,Lia Marquis,['deep freestyle'],4,1453,https://open.spotify.com/artist/4hFhXSqtV8na0TmOormF1w,https://i.scdn.co/image/ab67616d0000b273ed57d5f15b8bbafa9bf98415,"(640, 640)","(300, 300)","(64, 64)"
4T8NIfZmVY6TJFqVzN6X49,tobi lou,"['chicago rap', 'indie hip hop', 'indie r&b']",56,412276,https://open.spotify.com/artist/4T8NIfZmVY6TJFqVzN6X49,https://i.scdn.co/image/ab6761610000e5eb8618e3ac4c81eef97b1ddecc,"(640, 640)","(320, 320)","(160, 160)"
2zzeaUCFCtQrtFRYoTP7Ru,VAN DUO,[],11,1571,https://open.spotify.com/artist/2zzeaUCFCtQrtFRYoTP7Ru,https://i.scdn.co/image/ab6761610000e5eb9ecd6c0d57753d4e993e6116,"(640, 640)","(320, 320)","(160, 160)"
776Uo845nYHJpNaStv1Ds4,Jimi Hendrix,"['acid rock', 'album rock', 'alternative rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']",66,6624567,https://open.spotify.com/artist/776Uo845nYHJpNaStv1Ds4,https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,"(640, 640)","(320, 320)","(160, 160)"
6u5mhJXgAKPTj6YVlZSPY9,JD McPherson,"['classic oklahoma country', 'modern blues rock']",42,101485,https://open.spotify.com/artist/6u5mhJXgAKPTj6YVlZSPY9,https://i.scdn.co/image/ab6761610000e5ebc02662b6b2c9ccd633e32c5b,"(640, 640)","(320, 320)","(160, 160)"
3ipn9JLAPI5GUEo4y4jcoi,Ludacris,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",73,2891248,https://open.spotify.com/artist/3ipn9JLAPI5GUEo4y4jcoi,https://i.scdn.co/image/adcc1cb654e89f2e404688ae0d1bbc942ce02e5d,"(667, 1000)","(427, 640)","(133, 200)"
3ePCIHipMKD4n8IBXBYWSm,Mark Sixma,"['dutch trance', 'progressive electro house', 'progressive house', 'trance', 'uplifting trance']",43,42778,https://open.spotify.com/artist/3ePCIHipMKD4n8IBXBYWSm,https://i.scdn.co/image/ab6761610000e5ebe9dfc95d157b4bb922352e20,"(640, 640)","(320, 320)","(160, 160)"
4OGlp2UdUQGPJVbvJ82Cz5,Roland Clark,['garage house'],46,13078,https://open.spotify.com/artist/4OGlp2UdUQGPJVbvJ82Cz5,https://i.scdn.co/image/ab6761610000e5eb550835ffee45ac18e844d3a6,"(640, 640)","(320, 320)","(160, 160)"
4Jv9I6DAbcjDa8HGFAjv94,The Aston Shuffle,"['australian dance', 'australian house']",35,40492,https://open.spotify.com/artist/4Jv9I6DAbcjDa8HGFAjv94,https://i.scdn.co/image/ab6761610000e5ebedfa094f0fb9751d33edf295,"(640, 640)","(320, 320)","(160, 160)"
5xSok5Mquls2dVwg66deCT,Руслан А.У.Е. Черный,[],0,1,https://open.spotify.com/artist/5xSok5Mquls2dVwg66deCT,,,,
7JMBJmGMqw4H33HECyW4QP,Zack Knight,"['desi hip hop', 'desi pop']",55,458382,https://open.spotify.com/artist/7JMBJmGMqw4H33HECyW4QP,https://i.scdn.co/image/ab6761610000e5eb80ed3cceb3b0e74ed928d3ec,"(640, 640)","(320, 320)","(160, 160)"
3CH4QXScxxV1Ovk0JWaOye,Wolfside,[],3,1628,https://open.spotify.com/artist/3CH4QXScxxV1Ovk0JWaOye,https://i.scdn.co/image/ab6761610000e5ebf7fcd2ecf6952787e6ff6a85,"(640, 640)","(320, 320)","(160, 160)"
4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",72,4088313,https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq,https://i.scdn.co/image/ab6761610000e5eb4d0c5a183b44073ca01dee0b,"(640, 640)","(320, 320)","(160, 160)"
4nKvbonPefiFmshjpHENVU,SLVR,"['bass house', 'big room']",28,10838,https://open.spotify.com/artist/4nKvbonPefiFmshjpHENVU,https://i.scdn.co/image/ab6761610000e5eb2bd8b3044cf7a193c2b5a2b4,"(640, 640)","(320, 320)","(160, 160)"
2ZRb8yX7BVN7NHkgWPfUEm,Hannah Williams,[],0,43,https://open.spotify.com/artist/2ZRb8yX7BVN7NHkgWPfUEm,https://i.scdn.co/image/ab67616d0000b273728263002bf62436b620770e,"(640, 640)","(300, 300)","(64, 64)"
4Xo7QqlxfIUEPYCLaLj6Sm,Tom Redwood,[],23,4115,https://open.spotify.com/artist/4Xo7QqlxfIUEPYCLaLj6Sm,https://i.scdn.co/image/ab6761610000e5ebf097454051ee56459dc1740d,"(640, 640)","(320, 320)","(160, 160)"
0vjlH9sbJOZyhDjhvajQpY,Alex Da Kid,[],15,13239,https://open.spotify.com/artist/0vjlH9sbJOZyhDjhvajQpY,https://i.scdn.co/image/ab6761610000e5eb6a4f906c6cfdf2af375360f5,"(640, 640)","(320, 320)","(160, 160)"
0LALueHEQunQ2d61fXGeZh,Diego Torres,"['latin pop', 'pop argentino']",61,2154485,https://open.spotify.com/artist/0LALueHEQunQ2d61fXGeZh,https://i.scdn.co/image/ab6761610000e5eb2091525da365fe3162517407,"(640, 640)","(320, 320)","(160, 160)"
7fooyIQDZUU5lZt7NUjM2m,Tchelo Gomez,"['afrofuturismo brasileiro', 'pop lgbtq+ brasileira']",16,6731,https://open.spotify.com/artist/7fooyIQDZUU5lZt7NUjM2m,https://i.scdn.co/image/ab6761610000e5eb99a84e6b1c9d78d5a6716154,"(640, 640)","(320, 320)","(160, 160)"
3Zd7nwSqwk9LruJLWwGaFQ,KEZ,['german cloud rap'],26,6083,https://open.spotify.com/artist/3Zd7nwSqwk9LruJLWwGaFQ,https://i.scdn.co/image/ab6761610000e5eb9cffc4b8d28d732d07979c1d,"(640, 640)","(320, 320)","(160, 160)"
5iLaZnrGlRUHm2PwZ33dIt,Josefine,['scandipop'],17,3826,https://open.spotify.com/artist/5iLaZnrGlRUHm2PwZ33dIt,https://i.scdn.co/image/ab6761610000e5ebe00318192d50bf84f59aa193,"(640, 640)","(320, 320)","(160, 160)"
3WTWOrIS77vY3hkCFqTyIw,Howling,[],41,81076,https://open.spotify.com/artist/3WTWOrIS77vY3hkCFqTyIw,https://i.scdn.co/image/ab6761610000e5eb3747dcd1d225e9d83910f3e7,"(640, 640)","(320, 320)","(160, 160)"
60nbAWmJlllC5hV6FGuivs,Kroshwell,"['deep big room', 'sky room']",7,2259,https://open.spotify.com/artist/60nbAWmJlllC5hV6FGuivs,https://i.scdn.co/image/ab6761610000e5ebb38ea094e6952ec5d9c49c97,"(640, 640)","(320, 320)","(160, 160)"
5evuJYN1sgxxSQWs9mw1e3,Molife,['chill beats'],29,9068,https://open.spotify.com/artist/5evuJYN1sgxxSQWs9mw1e3,https://i.scdn.co/image/ab6761610000e5eb05145e3056766e35e7cbb4d0,"(640, 640)","(320, 320)","(160, 160)"
7bG2PIfT22HGxisl6LAohx,S. Kiyotaka & Omega Tribe,['classic city pop'],45,63151,https://open.spotify.com/artist/7bG2PIfT22HGxisl6LAohx,https://i.scdn.co/image/ab6761610000e5ebdcac637d506908e16063a418,"(640, 640)","(320, 320)","(160, 160)"
7pKZN6KbWatp3KUyqcms4l,Julien Pockrandt,[],22,232,https://open.spotify.com/artist/7pKZN6KbWatp3KUyqcms4l,https://i.scdn.co/image/ab6761610000e5eb24fac20086dd9c31eaa3ad20,"(640, 640)","(320, 320)","(160, 160)"
5tnFFb9eJcPTwYReZWR8Zj,DJ Goozo,"['circuit', 'gogeo', 'guaracha']",42,17653,https://open.spotify.com/artist/5tnFFb9eJcPTwYReZWR8Zj,https://i.scdn.co/image/ab6761610000e5eb8458d684658cf7aae53736bd,"(640, 640)","(320, 320)","(160, 160)"
6bz0ztmnpeofmoFksV3DqL,The Wildhearts,"['deep melodic hard rock', 'modern hard rock']",26,35398,https://open.spotify.com/artist/6bz0ztmnpeofmoFksV3DqL,https://i.scdn.co/image/ab6761610000e5ebf3db496398741fdf6dc98e9b,"(640, 640)","(320, 320)","(160, 160)"
26Pe1UkFeUi8pqFaTS1JCq,Brillz,"['brostep', 'electronic trap']",21,29806,https://open.spotify.com/artist/26Pe1UkFeUi8pqFaTS1JCq,https://i.scdn.co/image/ab6761610000e5eba0df41924c10f675853da98c,"(640, 640)","(320, 320)","(160, 160)"
1d5wNTZ8WZYE5WuXXjug9w,Egypt Central,"['alternative metal', 'christian rock', 'post-grunge', 'rap rock']",49,277306,https://open.spotify.com/artist/1d5wNTZ8WZYE5WuXXjug9w,https://i.scdn.co/image/ab6761610000e5eb789e315075e4d393c8465b7e,"(640, 640)","(320, 320)","(160, 160)"
